NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      12.0000      1991.00      225.000
      12.0000      1991.00      239.000
      3.00000      1995.00      191.000
      9.00000      1995.00      422.000
          NaN          NaN          NaN
      9.00000      1987.00      410.000
      12.0000      1986.00      240.000
      12.0000      1985.00      280.000
      9.00000      1985.00      420.000
          NaN          NaN          NaN
      3.00000      1985.00      150.000
          NaN          NaN          NaN
      3.00000      1996.00      164.000
      3.00000      1994.00      219.000
          NaN          NaN          NaN
          NaN          NaN          NaN
      12.0000      1996.00      216.000
      12.0000      1996.00      234.000
      9.00000      1996.00      350.000
      6.00000      1996.00      326.000
      6.00000      1996.00      298.000
      3.00000      1996.00      170.000
          NaN          NaN          NaN
      12.0000      1993.00      230.000
      6.00000      1993.00      329.000
      12.0000      1992.00      231.000
          NaN          NaN          NaN
      3.00000      1995.00      163.000
      3.00000      1990.00      168.000
          NaN          NaN          NaN
      12.0000      1989.00      219.000
